class,rank,token,mean_abs_shap
269,1,000 as,0.00046275205265605495
269,2,000 and,0.0003813804514167413
269,3,000,0.000379154843239759
270,1,000,0.0003563307867519437
270,2,000 and,0.0003292377085037906
270,3,000 as,0.0003270147850592521
271,1,000 as,0.00039481490105699736
271,2,000,0.0003877336723319588
271,3,000 and,0.0002969406515770582
272,1,000 as,0.00041806052487255914
272,2,000,0.0003907806199050653
272,3,000 and,0.0003493751293015809
273,1,000 as,0.00036582738006872567
273,2,000,0.00033165456891451155
273,3,000 and,0.0003162258652143689
274,1,000,0.00039277270549715494
274,2,000 as,0.00039172636687330307
274,3,000 and,0.00032169825824630047
275,1,000 as,0.00035214988921908184
275,2,000 and,0.0002932038934250882
275,3,000,0.0002685422056646798
276,1,000 as,0.0003590079791583327
276,2,000,0.0002922757476987699
276,3,000 and,0.00028885018139682367
277,1,000 as,0.00037140294051317196
277,2,000,0.00031519044350325216
277,3,000 and,0.00028624819551895445
278,1,000 as,0.0004995884626408026
278,2,000,0.00043533613951292853
278,3,000 and,0.00042549586919445574
279,1,000 as,0.000420040530324464
279,2,000 and,0.00033363402446712974
279,3,000,0.000302171890868092
280,1,000 as,0.00035900483383616077
280,2,000,0.0003364117858190225
280,3,000 and,0.00031704512087150726
281,1,000 as,0.00040609355070976376
281,2,000,0.000398875335818902
281,3,000 and,0.0003643925535573253
282,1,000 as,0.0003722836888029963
282,2,000,0.000317598069395832
282,3,000 and,0.0003068214106052384
283,1,000 as,0.00035601463145086787
283,2,000 and,0.00032425363095155493
283,3,000,0.00031295804671693534
284,1,000 as,0.0005077491297508876
284,2,000,0.0004313737129664682
284,3,000 and,0.0003805588554975713
285,1,000,0.00043475078562384085
285,2,000 as,0.00043097034963944953
285,3,000 and,0.0003408086649837848
286,1,000 as,0.00039667429725132367
286,2,000 and,0.0003538591879479063
286,3,000,0.0003146759988365737
287,1,000 as,0.0004154459206622164
287,2,000 and,0.00033644569552641635
287,3,000,0.0003293360130873961
288,1,000 as,0.0003731468824814641
288,2,000 and,0.0003303803506116403
288,3,000,0.00030131495959999485
289,1,000 as,0.00038842930049166045
289,2,000 and,0.0003038285302564061
289,3,000,0.00029953259534518486
290,1,000 as,0.00043247914863861654
290,2,000,0.0003672404242690111
290,3,000 and,0.0003396845543222735
291,1,000 and,0.000364492849869754
291,2,000 as,0.00034627071197140867
291,3,000,0.00034047639192178467
292,1,000 as,0.00033566071567386424
292,2,000 and,0.00029176131105066615
292,3,000,0.0002842652529741746
293,1,000 as,0.0003776403190614834
293,2,000 and,0.000345950417200677
293,3,000,0.00031830205935628596
294,1,000 as,0.00046353904466617853
294,2,000,0.0004130601924382622
294,3,000 and,0.0003841431516080966
295,1,000 as,0.000431665163298993
295,2,000 and,0.00037484209058094456
295,3,000,0.00035914861936710925
296,1,000,0.0002820032078794756
296,2,000 and,0.0002796993674982316
296,3,000 as,0.0002689422313786977
297,1,000 as,0.000350243063427175
297,2,000,0.0003458231210472688
297,3,000 and,0.00033242896893377047
298,1,000,0.00037342453762953396
298,2,000 as,0.00037231418679720596
298,3,000 and,0.0003352733962939125
299,1,000 as,0.00037201207939257494
299,2,000,0.00034552026197055456
299,3,000 and,0.00030798588797604386
300,1,000,0.0004349242743028667
300,2,000 as,0.00042967891891507816
300,3,000 and,0.0003648537510449966
301,1,000 as,0.0003952920037356372
301,2,000 and,0.00037961801244268856
301,3,000,0.0003703560499748472
302,1,000 as,0.0004004933119901219
302,2,000,0.0003907067821452161
302,3,000 and,0.00033804589439831537
303,1,000 as,0.00039451838785559704
303,2,000,0.0003766150183007105
303,3,000 and,0.00035940979540737765
304,1,000 as,0.00039862504745441925
304,2,000 and,0.0003239030396756785
304,3,000,0.0003138815647667319
305,1,000,0.0004209333041358244
305,2,000 as,0.00041939280307634423
305,3,000 and,0.00034435986957127737
306,1,000 as,0.0004186311814949814
306,2,000,0.0003853025404364244
306,3,000 and,0.00033203904345894386
307,1,000 and,0.0003498483767878314
307,2,000,0.00032958150057425806
307,3,000 as,0.0003287805922700939
308,1,000 as,0.0004010516267907743
308,2,000 and,0.00031089032619552385
308,3,000,0.000300699578610716
309,1,000 as,0.00046731201218237333
309,2,000 and,0.0003756969290143878
309,3,000,0.0003692945193801029
310,1,000 as,0.00038696000633393196
310,2,000 and,0.00033626490021961973
310,3,000,0.00030614455761158554
311,1,000 as,0.00036006420247325805
311,2,000,0.00035681465901408923
311,3,000 and,0.000299559141727037
312,1,000 as,0.0003330883100106752
312,2,000 and,0.00028446693818346265
312,3,000,0.0002702971989439565
313,1,000,0.00040782538187543715
313,2,000 as,0.0004077765319011406
313,3,000 and,0.00040436573311708186
314,1,000 as,0.0003685059537438352
314,2,000 and,0.0003130427504710273
314,3,000,0.0002894508878011472
315,1,000 as,0.00042764398351553866
315,2,000,0.0003844399131395841
315,3,000 and,0.00038319849163914916
316,1,000 as,0.00040918885302932095
316,2,000,0.00038094706076048987
316,3,000 and,0.0003498438794810714
317,1,000 as,0.0003986585637367486
317,2,000,0.0003561174565746825
317,3,000 and,0.00031658901528196616
318,1,000 as,0.0004115579516605136
318,2,000,0.00037111332030632596
318,3,000 and,0.0003446197937041685
319,1,000 and,0.0003515406792230791
319,2,000,0.00032177113368480736
319,3,000 as,0.00032133692646236177
320,1,000 as,0.00041066147981474343
320,2,000 and,0.000318127571574385
320,3,000,0.0003171333752096855
321,1,000 as,0.00037486916718463317
321,2,000 and,0.00032998419755353155
321,3,000,0.0002944904424465205
322,1,000 as,0.0004010347499724124
322,2,000,0.0003939313594095109
322,3,000 and,0.00034915218111508276
323,1,000 as,0.0003693433145973815
323,2,000,0.00030312314695432895
323,3,000 and,0.0002876538048090615
324,1,000 as,0.000353734604295562
324,2,000,0.000330182866896624
324,3,000 and,0.0003026679946923379
325,1,000 as,0.00037647970968276057
325,2,000 and,0.0003321724086387148
325,3,000,0.000275602513241645
326,1,000 as,0.00038396594472630516
326,2,000,0.0003827156464353808
326,3,000 and,0.0003228321921051645
327,1,000 as,0.0003767152756905724
327,2,000,0.000344956605830824
327,3,000 and,0.0003400039865145498
328,1,000 and,0.00038990610244630033
328,2,000 as,0.00038657560427745875
328,3,000,0.0003832670913805354
329,1,000 and,0.0004251458730619376
329,2,000,0.0003972876285652323
329,3,000 as,0.0003954496021409238
330,1,000 as,0.0005345812891180665
330,2,000 and,0.0003894844370219126
330,3,000,0.0003498619896552214
331,1,000 as,0.00035654090393849683
331,2,000 and,0.00032842025679720986
331,3,000,0.00031653591753401893
332,1,000,0.0003727245230509702
332,2,000 as,0.0003686591794455098
332,3,000 and,0.000341298367451732
333,1,000 as,0.000373476920987076
333,2,000 and,0.000319385947384239
333,3,000,0.0002884096814328112
334,1,000 as,0.0003644475342225288
334,2,000,0.0003124841201243875
334,3,000 and,0.00029886195658214237
335,1,000 as,0.0004193406511101938
335,2,000 and,0.0003952049686850629
335,3,000,0.00036842677915394334
336,1,000 as,0.000478507203518044
336,2,000 and,0.00037733672244798114
336,3,000,0.000362218159127369
337,1,000 as,0.0004311338391242794
337,2,000 and,0.0003705275203005321
337,3,000,0.0003650246991246186
338,1,000 as,0.00046213245053683963
338,2,000 and,0.00036224976980037734
338,3,000,0.00035000451471231027
339,1,000 as,0.00038571342929599685
339,2,000,0.0002995974324759134
339,3,000 and,0.000295801996006882
340,1,000 as,0.0004243560674698222
340,2,000,0.00039058173787935926
340,3,000 and,0.00035449778012876964
341,1,000 as,0.0004916563516969501
341,2,000,0.0004235048390895451
341,3,000 and,0.00039372065276873454
342,1,000 as,0.0003599624363848723
342,2,000 and,0.0003284120787506416
342,3,000,0.0002730117883092032
343,1,000 as,0.0003894933464617843
343,2,000,0.0003650668724764322
343,3,000 and,0.0003621892115821973
344,1,000 as,0.00042642299562096916
344,2,000,0.0004018135728377079
344,3,000 and,0.0003818221482289254
345,1,000 and,0.0004206821877821997
345,2,000 as,0.00036445236899545406
345,3,000,0.00032268086366062635
346,1,000 and,0.0003449671902790996
346,2,000,0.00034234916385200487
346,3,000 as,0.00034001292347069113
347,1,000 as,0.00037383159026789417
347,2,000 and,0.00030691301027548735
347,3,000,0.00028323338618995315
348,1,000 as,0.00043257351474442277
348,2,000 and,0.00036539624799810126
348,3,000,0.0003248244976915713
349,1,000 as,0.0004706291427729231
349,2,000,0.0004039843558632464
349,3,000 and,0.00036759515912254714
350,1,000 as,0.00032781139883970097
350,2,000,0.00029902850148721076
350,3,000 and,0.0002814706530889637
351,1,000 as,0.0003574364757087515
351,2,000,0.00031129767295936904
351,3,000 and,0.00031075060135068576
352,1,000 as,0.0003822646494975679
352,2,000,0.00033408827025520907
352,3,000 and,0.0003160597413602599
353,1,000,0.00035487124180997546
353,2,000 as,0.0003540727475331871
353,3,000 and,0.000353236003597246
354,1,000 as,0.0003574919364555858
354,2,000,0.00035368612505337426
354,3,000 and,0.00034196924936863855
355,1,000,0.0003693926275662209
355,2,000 as,0.0003667321691379754
355,3,000 and,0.00034523525156001224
356,1,000 as,0.0004708844179800037
356,2,000 and,0.00040397730042344185
356,3,000,0.00035814474747088637
357,1,000 as,0.00036891355254789195
357,2,000 and,0.0003491574515584823
357,3,000,0.000313918070518436
358,1,000 as,0.0003947067819365954
358,2,000 and,0.00038765464375945517
358,3,000,0.0002966229322963164
359,1,000 as,0.0003780675330658578
359,2,000 and,0.00034355870189079266
359,3,000,0.0003187450646912829
360,1,000 as,0.0003656365773795887
360,2,000,0.0003231945588343395
360,3,000 and,0.00030782553088470974
361,1,000 as,0.00039860126670375305
361,2,000,0.00033392350275799503
361,3,000 and,0.00030675754329432766
362,1,000 as,0.00036953435065924516
362,2,000 and,0.00032452526109715007
362,3,000,0.00027313935535931336
363,1,000 as,0.00038893644204607335
363,2,000,0.0003359867965054155
363,3,000 and,0.00028756808018132873
364,1,000 as,0.0003742819878130313
364,2,000 and,0.0003533201885422904
364,3,000,0.00032748166606838525
365,1,000 as,0.00041281652660273786
365,2,000,0.0004021480544771491
365,3,000 and,0.00034724298723219513
366,1,000 as,0.00036196014660912614
366,2,000 and,0.00034372168670410776
366,3,000,0.00033155175966548874
367,1,000 and,0.00035343223967320743
367,2,000 as,0.0003411860110864768
367,3,000,0.0003080900366548598
368,1,000 as,0.00037787881139114574
368,2,000,0.0003301518744808865
368,3,000 and,0.0003103454995891483
369,1,000 as,0.00038795382078350455
369,2,000 and,0.0003790083928828104
369,3,000,0.00036772449207886484
370,1,000 as,0.0004100454554861149
370,2,000 and,0.0003501694576365308
370,3,000,0.00033671729482537635
371,1,000 as,0.00032778646939820303
371,2,000 and,0.00032567423385763587
371,3,000,0.00029989792629099386
372,1,000 as,0.000386496420542586
372,2,000 and,0.000367975743035312
372,3,000,0.0003415449844651782
373,1,000 as,0.0003800936101259278
373,2,000 and,0.0003295154506231327
373,3,000,0.00029868336024288197
374,1,000 as,0.0003669619065132548
374,2,000 and,0.0003267069911821942
374,3,000,0.00027351053755167166
375,1,000 as,0.00039608039687980326
375,2,000 and,0.0003770730369991629
375,3,000,0.00035246021172541294
376,1,000 as,0.0003934944542341627
376,2,000 and,0.0003256148105209409
376,3,000,0.0002853083761253188
377,1,000 as,0.0003728439927897533
377,2,000 and,0.00036011719974831237
377,3,000,0.00033124526592861114
378,1,000 as,0.0003711793302794343
378,2,000 and,0.00033131931985413315
378,3,000,0.0003145993131176349
379,1,000 as,0.00036097648193942006
379,2,000,0.00031584471891354124
379,3,000 and,0.00030356284611303045
380,1,000,0.000361479126196333
380,2,000 as,0.0003543570093786291
380,3,000 and,0.00029627435030870876
381,1,000 as,0.00033022085121569786
381,2,000,0.00031074403454521766
381,3,000 and,0.0002948401306641003
382,1,000 as,0.00036254800654159753
382,2,000 and,0.00032539890869247957
382,3,000,0.00030906405846901273
383,1,000 as,0.000383316944445074
383,2,000,0.0003815609883376302
383,3,000 and,0.0003619820478487317
384,1,000 as,0.000415146868829444
384,2,000,0.0003432146658164331
384,3,000 and,0.00032596381065875033
385,1,000 as,0.0003672812097648562
385,2,000,0.0003504680324462163
385,3,000 and,0.00030235437916049224
386,1,000 as,0.00039695175143179183
386,2,000 and,0.00039334762592420597
386,3,000,0.0003656513325955408
387,1,000 as,0.0004523793386112563
387,2,000 and,0.0003589658432260284
387,3,000,0.00035725307861148167
388,1,000 as,0.00041559400092612
388,2,000,0.000394958229464224
388,3,000 and,0.00035019921906241283
389,1,000 and,0.0003739667667719438
389,2,000 as,0.0003677381307234954
389,3,000,0.00032203508297590856
390,1,000 as,0.00040844048114552017
390,2,000 and,0.0003464388743065535
390,3,000,0.0003019212496803142
391,1,000 as,0.00038981545598351295
391,2,000,0.00032818135649672443
391,3,000 and,0.0003249875350121281
392,1,000 as,0.00041717053711130115
392,2,000 and,0.00036634220563686764
392,3,000,0.0003454533364158949
393,1,000,0.00043115130367356243
393,2,000 as,0.00038013400437778445
393,3,000 and,0.00031194247192701483
394,1,000 as,0.00043718984324406967
394,2,000,0.0004366741261575994
394,3,000 and,0.0003832090027880441
395,1,000 as,0.0003579572523612507
395,2,000 and,0.0002817392926720477
395,3,000,0.0002705842759058024
396,1,000 and,0.00038651913644174635
396,2,000 as,0.0003846927615146219
396,3,000,0.0003082149087784104
397,1,000,0.00034307245239747174
397,2,000 and,0.0003392991090335474
397,3,000 as,0.0003367727543350056
398,1,000 as,0.00035735869394425894
398,2,000 and,0.00031918557781660456
398,3,000,0.00029695639280715835
399,1,000 as,0.0003279496977846461
399,2,000 and,0.00030900284745770276
399,3,000,0.0002725564846550042
400,1,000 as,0.0003900858753873021
400,2,000 and,0.00035270080167669574
400,3,000,0.0003244849434359654
401,1,000 as,0.000493126426195617
401,2,000 and,0.0003758784188929711
401,3,000,0.0003565704208309976
402,1,000 as,0.0003906847095004318
402,2,000,0.00037093516330900784
402,3,000 and,0.00034625710425618077
403,1,000,0.0003754392387635024
403,2,000 as,0.0003716985973952108
403,3,000 and,0.0003176973079403562
404,1,000 as,0.0003214148598886735
404,2,000 and,0.0003076561968747834
404,3,000,0.00027922959431490933
405,1,000 as,0.0004593027138621759
405,2,000 and,0.0003680218252278729
405,3,000,0.00034867147334578596
406,1,000 as,0.0005169403999236517
406,2,000 and,0.00040092902747684384
406,3,000,0.00034605453685459544
407,1,000 and,0.0003319923066463606
407,2,000 as,0.0003151692687505121
407,3,000,0.0002837827016116673
408,1,000 as,0.00034309477203808467
408,2,000 and,0.0002937130434509914
408,3,000,0.0002733980175111831
409,1,000 as,0.0004641288191712524
409,2,000 and,0.0004107477748337149
409,3,000,0.00039197485122425407
410,1,000 as,0.0004108382295971206
410,2,000,0.00039013364119719807
410,3,000 and,0.0003558075805249133
411,1,000 and,0.00035544991140283225
411,2,000 as,0.00034739776214008926
411,3,000,0.00034415925674861794
412,1,000 as,0.0004270047228139414
412,2,000,0.00035018173479974874
412,3,000 and,0.00033495583908311154
413,1,000 as,0.0003543933303739388
413,2,000 and,0.0003162701742234845
413,3,000,0.00030404748140743925
414,1,000 and,0.0003365877863633945
414,2,000 as,0.00031084700223232603
414,3,000,0.0002759873703131473
415,1,000,0.0003571144720387323
415,2,000 as,0.0003394050956617578
415,3,000 and,0.00029991925371251145
416,1,000 as,0.0004448162463950307
416,2,000 and,0.00041259454411714556
416,3,000,0.0003769091442236864
417,1,000 and,0.000359042512664552
417,2,000 as,0.00035639691393489546
417,3,000,0.00032256318101573825
418,1,000,0.000368532022382944
418,2,000 as,0.00035366199146921637
418,3,000 and,0.0003473530393389679
419,1,000,0.0004176474089223545
419,2,000 as,0.00040184770392179774
419,3,000 and,0.00031457177309935226
420,1,000 and,0.00033799786560400637
420,2,000 as,0.00033602721790133085
420,3,000,0.0003327168846154717
421,1,000 as,0.00039066054736052987
421,2,000,0.0003750067770925124
421,3,000 and,0.0002994949526768403
422,1,000 as,0.0004967988196767256
422,2,000 and,0.00041851028415972123
422,3,000,0.00033511518416057734
423,1,000 as,0.0003255787521226717
423,2,000,0.0003159281670723291
423,3,000 and,0.0002957838566979191
424,1,000 as,0.0004089274039310874
424,2,000,0.00039151663975322946
424,3,000 and,0.00037753140487701875
425,1,000 as,0.0004287884376449792
425,2,000,0.00033321001418494707
425,3,000 and,0.0003100914215518926
426,1,000 as,0.00042286977950306554
426,2,000 and,0.0003850921918334483
426,3,000,0.0003663027702276801
427,1,000 and,0.00043841664339144983
427,2,000 as,0.0003574374883556074
427,3,000,0.00031259263430253096
428,1,000 as,0.000459851090960127
428,2,000 and,0.00037043590635820524
428,3,000,0.00035932658639212733
429,1,000 as,0.00035716027182686606
429,2,000,0.0003225746021671402
429,3,000 and,0.00030674003784738767
430,1,000 as,0.00043323390564230577
430,2,000,0.0003901907958823083
430,3,000 and,0.0003704352100812616
431,1,000 as,0.0003477876130983003
431,2,000 and,0.0003270070757349615
431,3,000,0.0003062144787570791
432,1,000 as,0.00034127987332094887
432,2,000 and,0.0003326724855820118
432,3,000,0.00029750851511982823
433,1,000 as,0.00037226104795414075
433,2,000,0.0003308263801867834
433,3,000 and,0.0002991724875962679
434,1,000 as,0.0003815434332131607
434,2,000 and,0.00036683293476299654
434,3,000,0.00034745848938797
435,1,000 as,0.0004976056013010734
435,2,000,0.00040163699989593794
435,3,000 and,0.00039984729254092784
436,1,000 as,0.00044424401836630294
436,2,000,0.0004233505629855145
436,3,000 and,0.00034471128728303405
437,1,000 as,0.0003631759869211808
437,2,000,0.00035668965996318137
437,3,000 and,0.00032094410511920184
438,1,000 and,0.0003243248735023705
438,2,000 as,0.0002836676831500343
438,3,000,0.00026889396763595734
439,1,000 as,0.00040939430533892205
439,2,000 and,0.000379962625049558
439,3,000,0.00031787595421498845
440,1,000 as,0.0004073246579229211
440,2,000,0.0003648233386864211
440,3,000 and,0.00032834863288316017
441,1,000 as,0.0004135963288283406
441,2,000,0.000405288609488833
441,3,000 and,0.00039613778018104603
442,1,000 as,0.00038316458627944846
442,2,000,0.00033736402545304076
442,3,000 and,0.00033265562273453663
443,1,000 as,0.0003585147939900286
443,2,000 and,0.00032761071570526826
443,3,000,0.0002952399045304851
444,1,000 as,0.0004123580359116021
444,2,000 and,0.0003403330321576557
444,3,000,0.0003249102744753292
445,1,000,0.00042161717013626315
445,2,000 as,0.00039246371516727036
445,3,000 and,0.00031388343549361826
446,1,000 as,0.00047947871204074975
446,2,000 and,0.00037281277031194464
446,3,000,0.00035969289109746426
447,1,000 as,0.0003516773657250019
447,2,000,0.000346161948023531
447,3,000 and,0.0003221253008759322
448,1,000 as,0.0005033343450659265
448,2,000 and,0.00038500299184289
448,3,000,0.00036916757617391505
449,1,000 and,0.0003537833856209599
449,2,000 as,0.00035099806217686315
449,3,000,0.0003347416362999812
450,1,000 as,0.00033486537562516205
450,2,000,0.0002946691748500026
450,3,000 and,0.0002925591165319296
451,1,000 and,0.0004053606637935363
451,2,000,0.00037664709954825156
451,3,000 as,0.0003729648590158651
452,1,000 and,0.0003625679712772209
452,2,000,0.0003388259369235906
452,3,000 as,0.00032378725940599486
453,1,000 as,0.00039557115180186096
453,2,000 and,0.0003684604866221612
453,3,000,0.0002663264432943965
454,1,000 as,0.00036651212462041906
454,2,000 and,0.00036352179084570555
454,3,000,0.00029780911015418857
455,1,000 as,0.0003514418238931539
455,2,000 and,0.0003081041945948123
455,3,000,0.00030199978581539133
456,1,000 as,0.0004888269493337643
456,2,000 and,0.00037318345896271074
456,3,000,0.00034719624658908317
457,1,000 as,0.000385219542916502
457,2,000,0.0003605425861539014
457,3,000 and,0.00035316954788219254
458,1,000 as,0.00034928557666806065
458,2,000,0.00032293309224075786
458,3,000 and,0.0002990518190200336
459,1,000 as,0.0005049372982103332
459,2,000 and,0.0004065561901252751
459,3,000,0.00031948251412984536
460,1,000 as,0.00040282066851671846
460,2,000,0.00035727332776864054
460,3,000 and,0.00033775130645605895
461,1,000 as,0.0003684770369238189
461,2,000,0.00036288875003101425
461,3,000 and,0.000329078673686583
462,1,000 and,0.00035381845355495406
462,2,000 as,0.0003507166709615189
462,3,000,0.0002822950616807494
463,1,000 as,0.00037094753258000836
463,2,000,0.00036081006753480873
463,3,000 and,0.00034532945490482877
464,1,000 as,0.00036711885875164005
464,2,000,0.0003338055113751968
464,3,000 and,0.00031704485430519304
465,1,000 as,0.0003983309970987381
465,2,000 and,0.0003640256578455128
465,3,000,0.0003494616290307741
466,1,000 as,0.0004357708418458346
466,2,000,0.00039978144625754756
466,3,000 and,0.0003733029104643017
467,1,000 as,0.0003595981901183007
467,2,000 and,0.0003507307201859028
467,3,000,0.00029204944631690835
468,1,000 as,0.0003826913771629698
468,2,000,0.0003521577490943476
468,3,000 and,0.0003262372757490273
469,1,000 as,0.0004186423197087083
469,2,000,0.00033363072755944625
469,3,000 and,0.0003280545118279334
470,1,000,0.0004064133256520788
470,2,000 as,0.0004062907250838214
470,3,000 and,0.0003750089490301079
471,1,000 as,0.00042658871980340133
471,2,000,0.0003740498742466155
471,3,000 and,0.0003499772311839163
472,1,000,0.0004194876747713588
472,2,000 as,0.00039969260113955886
472,3,000 and,0.00037531629629077435
473,1,000 as,0.00037703371092732914
473,2,000,0.00031338415099747087
473,3,000 and,0.0003089066323658124
474,1,000 as,0.0003913804099717786
474,2,000 and,0.0003633328313242877
474,3,000,0.0003531775533450263
475,1,000 as,0.0004998393006165
475,2,000,0.00043474685676466926
475,3,000 and,0.00037243451090586557
476,1,000 as,0.00037152005497905464
476,2,000,0.00030960494814278065
476,3,000 and,0.0002962305042067637
477,1,000 and,0.000370907829459727
477,2,000 as,0.00036404557525811714
477,3,000,0.0002848469161134669
478,1,000 as,0.00037275309564332684
478,2,000 and,0.00036740993522010857
478,3,000,0.0002876380489714161
479,1,000 and,0.0003706915292784737
479,2,000 as,0.0003577012788337043
479,3,000,0.000333565661296675
480,1,000 as,0.0005203330447907403
480,2,000,0.0005153894496405157
480,3,000 and,0.0004309534026750522
481,1,000 as,0.00045191190510175726
481,2,000,0.0003598924782359277
481,3,000 and,0.00035312317090741154
482,1,000 as,0.0004677930351473383
482,2,000 and,0.00035973081992428683
482,3,000,0.0003520740895164106
483,1,000 as,0.0004020824723918403
483,2,000 and,0.0003526685486588586
483,3,000,0.00030390395781383384
484,1,000 as,0.0004330092348794365
484,2,000 and,0.0003976098693287159
484,3,000,0.00036185324395103253
485,1,000 as,0.0003888454953187841
485,2,000 and,0.000362480521256488
485,3,000,0.00035669435619005424
486,1,000 as,0.00035371426130419213
486,2,000 and,0.00034724492692417654
486,3,000,0.000338507564796314
487,1,000,0.0003838141452364964
487,2,000 as,0.00036695653924536206
487,3,000 and,0.0003521263907282288
488,1,000 and,0.0003699753567910508
488,2,000 as,0.00032765902547206386
488,3,000,0.0002826095107420424
489,1,000 and,0.0003246779141568293
489,2,000 as,0.00031008591694051466
489,3,000,0.0002950811088702158
490,1,000 as,0.0003577365715820816
490,2,000 and,0.0003332182798891834
490,3,000,0.00027928509541851895
491,1,000 as,0.00040637591162112196
491,2,000 and,0.000351673342913455
491,3,000,0.00031902861580632993
492,1,000 as,0.00039464590203737405
492,2,000 and,0.0003361884754106188
492,3,000,0.00032837741619526356
493,1,000 as,0.0003818773656345402
493,2,000 and,0.0003455822613847044
493,3,000,0.00034529888377900935
494,1,000 as,0.00040868758595285934
494,2,000 and,0.0003467708056831621
494,3,000,0.00031348112548156676
495,1,000 as,0.0003878021954061085
495,2,000,0.00035054660765715195
495,3,000 and,0.00031657224894253503
496,1,000,0.00038037344760892956
496,2,000 and,0.00036808271553514014
496,3,000 as,0.00036359185877025323
497,1,000 as,0.0003549266593670373
497,2,000,0.00032890480703233715
497,3,000 and,0.0003241585775952808
498,1,000,0.00041530441406656345
498,2,000 as,0.0004125929157876349
498,3,000 and,0.00039208252718376103
499,1,000 as,0.00039510152733774614
499,2,000,0.00038911972827965647
499,3,000 and,0.0003675176270120921
500,1,000 as,0.00037802239879835035
500,2,000,0.0003410767834195718
500,3,000 and,0.00032902820389929803
501,1,000 as,0.0003734433937664946
501,2,000,0.0003334720568136946
501,3,000 and,0.00031623627996655717
502,1,000,0.0003522117010793857
502,2,000 as,0.0003492158374235829
502,3,000 and,0.0003409878051038393
503,1,000 as,0.0003819793541175143
503,2,000,0.00035966071969902985
503,3,000 and,0.0003279062317091866
504,1,000,0.00041403593548273694
504,2,000 as,0.00039962453018719076
504,3,000 and,0.000325733463267732
505,1,000,0.0005088795185924824
505,2,000 as,0.00048350270391247775
505,3,000 and,0.00036341360931309763
506,1,000 as,0.00039691473607708936
506,2,000 and,0.00033093539022778566
506,3,000,0.00032977114455851536
507,1,000 as,0.0003708581723947189
507,2,000,0.0003072368119256351
507,3,000 and,0.0002971919328956664
508,1,000 as,0.0004193138267108711
508,2,000,0.00039256192009732644
508,3,000 and,0.0003859588667111135
509,1,000 as,0.0003995181904254014
509,2,000,0.00037462375175497775
509,3,000 and,0.00034203490997280014
510,1,000 as,0.00043006415489932836
510,2,000 and,0.0003329096882685211
510,3,000,0.00031574715093774837
511,1,000 as,0.00038485873432636205
511,2,000 and,0.0003410298797053593
511,3,000,0.00032002906318709075
512,1,000 as,0.00036530161569248013
512,2,000,0.000314928543772878
512,3,000 and,0.0002993452479516185
513,1,000 as,0.00036145524170912407
513,2,000 and,0.00032666975388715466
513,3,000,0.0003255624542087702
514,1,000 as,0.0003880626850838779
514,2,000 and,0.00034851111405533714
514,3,000,0.0003237089065231093
515,1,000 as,0.000391666342416056
515,2,000 and,0.0003495031380144693
515,3,000,0.0003123496062092009
516,1,000 as,0.0003706884573054194
516,2,000 and,0.0003600525379958903
516,3,000,0.00034973621191411637
517,1,000 as,0.0003714902728423519
517,2,000,0.0003651674489094528
517,3,000 and,0.0002972476957494849
518,1,000 and,0.00037122841272849323
518,2,000 as,0.0003418099094730042
518,3,000,0.000278635563480043
519,1,000 and,0.00038028029977893994
519,2,000 as,0.00033360777360528485
519,3,000,0.00027196760092364723
520,1,000 as,0.0004054987934928651
520,2,000 and,0.0003375047624019089
520,3,000,0.0003241693241307631
521,1,000 as,0.0003889015999652101
521,2,000,0.00035323013611588116
521,3,000 and,0.0003404209464919031
522,1,000 as,0.0003786646620176059
522,2,000 and,0.0003563809468229254
522,3,000,0.00035601614966511593
523,1,000 as,0.00044195697712530994
523,2,000,0.00038694490965347897
523,3,000 and,0.0003850901743906965
524,1,000 as,0.000373990320529854
524,2,000 and,0.000368495770638132
524,3,000,0.0003293683504338284
525,1,000 as,0.0004251970024072416
525,2,000,0.00040049552765842396
525,3,000 and,0.00034603453464358873
526,1,000 as,0.00039647324545212547
526,2,000 and,0.0003175295644793523
526,3,000,0.0003134536404461511
527,1,000 and,0.0003579328786982255
527,2,000 as,0.00032306742551960546
527,3,000,0.00030406128613520413
528,1,000 and,0.000382998700070109
528,2,000 as,0.0003754523198634025
528,3,000,0.0003286350809814085
529,1,000 as,0.00042985769272501506
529,2,000 and,0.00037088410865779737
529,3,000,0.000335891907981879
530,1,000,0.00036294171373622575
530,2,000 as,0.00034533537756059314
530,3,000 and,0.0003015042326669475
531,1,000 as,0.0003980933748797299
531,2,000 and,0.0003279043039281509
531,3,000,0.000326307557533302
532,1,000 as,0.00041661910787174427
532,2,000,0.0004006443079235571
532,3,000 and,0.0003796601621299459
533,1,000 and,0.0003366727700253016
533,2,000 as,0.00032159520427851385
533,3,000,0.0002852801986902557
534,1,000 as,0.00040102852633928075
534,2,000,0.0003905084123550862
534,3,000 and,0.00035767866127981037
535,1,000 as,0.00038186065153642397
535,2,000 and,0.0003176925072590385
535,3,000,0.0002653326334043627
536,1,000 as,0.00048053665732043213
536,2,000 and,0.00037869378348811704
536,3,000,0.0003248961663338516
537,1,000 as,0.00041701304422956927
537,2,000,0.00037155269592133795
537,3,000 and,0.00034171696666186117
538,1,000 as,0.00038913108156441286
538,2,000,0.00034900146289472194
538,3,000 and,0.00032630470405906737
