class,rank,token,mean_abs_shap
269,2,000 and,0.00033612754263373854
269,3,000,0.0003154063355527307
270,1,000 as,0.00038922831893217893
270,2,000 and,0.0003161615681005166
270,3,000,0.0003137860048613936
271,1,000 as,0.0004150026549106842
271,2,000 and,0.0003532376280994877
271,3,000,0.0003275053630866183
272,1,000 as,0.0003609975267211517
272,2,000 and,0.0003307927341869768
272,3,000,0.0003223243134327572
273,1,000 as,0.0004112432758443237
273,2,000 and,0.00034771369686615005
273,3,000,0.0003466817068378643
274,1,000 as,0.00040305458212013077
274,2,000 and,0.000357336730742715
274,3,000,0.0003539802447466209
275,1,000 and,0.0003687807830911837
275,2,000 as,0.00033700758026795907
275,3,000,0.0002947173958203104
276,1,000 as,0.0004086603890440158
276,2,000 and,0.00031594866619084433
276,3,000,0.00031203123418920947
277,1,000 as,0.00043106007055716995
277,2,000,0.00037444387403974793
277,3,000 and,0.00032431680100125865
278,1,000,0.0003805877613987865
278,2,000 as,0.00038001872935898237
278,3,000 and,0.00035287787371481613
279,1,000 as,0.00038987129752444136
279,2,000 and,0.0003850752763185377
279,3,000,0.00034240101929840954
280,1,000 as,0.0003660048321748722
280,2,000 and,0.00035652613513627627
280,3,000,0.0002629626729112077
281,1,000 as,0.0004220611701602231
281,2,000,0.00036083080104703044
281,3,000 and,0.00034279300706308626
282,1,000 as,0.0003832666131953884
282,2,000,0.00032446688590492487
282,3,000 and,0.00031630802106021277
283,1,000 as,0.0005473506619031633
283,2,000 and,0.0004223704874582731
283,3,000,0.00039293524478219356
284,1,000 as,0.0004339769397623488
284,2,000,0.00038859730563594143
284,3,000 and,0.0003678270095741557
285,1,000 and,0.0003794360065784101
285,2,000 as,0.00037241723120659857
285,3,000,0.00031530379712523606
286,1,000 as,0.0004931400596970264
286,2,000,0.00043685362544061907
286,3,000 and,0.0004195180221880899
287,1,000 as,0.00041732649441964133
287,2,000 and,0.00041264938947865464
287,3,000,0.0003979981753315955
288,1,000 as,0.0004090814018391797
288,2,000 and,0.00035345487849866374
288,3,000,0.0003419394869277099
289,1,000 as,0.00041805329435239607
289,2,000,0.0003737974854266928
289,3,000 and,0.0003715937791013143
290,1,000 as,0.00037846991705472896
290,2,000,0.0003163397513509698
290,3,000 and,0.00028017483864622235
291,1,000,0.0004183389597938073
291,2,000 as,0.000415324144647132
291,3,000 and,0.0004014162381286035
292,1,000 as,0.0004170604157036787
292,2,000 and,0.0003361059265212422
292,3,000,0.0003111043203410776
293,1,000 as,0.0004208345589052301
293,2,000 and,0.00037687551833196723
293,3,000,0.00037652224576495294
294,1,000,0.00036789811205582606
294,2,000 as,0.00032837214021539524
294,3,000 and,0.0003009077194845697
295,1,000 as,0.0003331324481696146
295,2,000 and,0.0003171247635837309
295,3,000,0.0002887472269314012
296,1,000 as,0.00041041707753468207
296,2,000,0.0003134382542419752
296,3,000 and,0.00030667019511368795
297,1,000,0.0003977579584059534
297,2,000 as,0.0003952643237457452
297,3,000 and,0.000354675377477867
298,1,000 as,0.0004212630692065195
298,2,000,0.0003956650923820193
298,3,000 and,0.00038798333159100905
299,1,000 as,0.0003297057053151067
299,2,000 and,0.00031784311894202333
299,3,000,0.0002845494727562839
300,1,000 as,0.00041723938278386593
300,2,000,0.00040137808301781867
300,3,000 and,0.0003476107037135564
301,1,000 as,0.00044046372249672693
301,2,000,0.00035010818252103964
301,3,000 and,0.0003379669026681482
302,1,000 and,0.00040725419232174416
302,2,000,0.0003359655116726133
302,3,000 as,0.000335040753104711
303,1,000 as,0.00034426008981452576
303,2,000 and,0.00033285268431061145
303,3,000,0.0002896756233431805
304,1,000 as,0.0004092131351580849
304,2,000 and,0.0003359665881481185
304,3,000,0.00032224639884443837
305,1,000 as,0.0005064385641324277
305,2,000 and,0.00040662848664233653
305,3,000,0.00039588266609454027
306,1,000 as,0.000497343516750085
306,2,000,0.00044376434434842437
306,3,000 and,0.0004133666865601902
307,1,000 as,0.0004213054615589919
307,2,000,0.00039966454903493485
307,3,000 and,0.0003701852742039848
308,1,000 as,0.0003203969160983587
308,2,000,0.0003146233931228473
308,3,000 and,0.00030405191112858974
309,1,000 as,0.00042473347111783474
309,2,000,0.0003413908029419895
309,3,000 and,0.0003380299219265572
310,1,000 as,0.000410074614905908
310,2,000,0.0003452407780005631
310,3,000 and,0.00031857221098962024
311,1,000 as,0.00042203204789011443
311,2,000,0.00035873339804120457
311,3,000 and,0.00034269199516231936
312,1,000 as,0.00045030615875498223
312,2,000,0.0004093041923239424
312,3,000 and,0.0003734211663208763
313,1,000 and,0.0003755117057582237
313,2,000 as,0.0003716149166625201
313,3,000,0.0002984638315032549
314,1,000 as,0.0004245301016661525
314,2,000,0.0003992230127491151
314,3,000 and,0.00039290603936488125
315,1,000 as,0.0004868247186887533
315,2,000 and,0.00037514950378551696
315,3,000,0.00037289875384966903
316,1,000 as,0.00038839283647458945
316,2,000 and,0.00036708538718165974
316,3,000,0.000277944297257727
317,1,000 as,0.0003582611092591401
317,2,000,0.000351191187663898
317,3,000 and,0.0003116785013603704
318,1,000 as,0.0004345407628855921
318,2,000,0.0003750102026827517
318,3,000 and,0.00036026288266074796
319,1,000,0.00032738677034960777
319,2,000 as,0.0002913094180398825
319,3,000 and,0.00026674929315693014
320,1,000 as,0.0003986259246748084
320,2,000 and,0.0003414428532889449
320,3,000,0.00032812562737809166
321,1,000 as,0.0003666780616833761
321,2,000,0.00032559502140962535
321,3,000 and,0.0003184437031104159
322,1,000 as,0.00039692091053107154
322,2,000,0.00034492373620266563
322,3,000 and,0.00030143346275402096
323,1,000 as,0.0004080567722495031
323,2,000,0.0003785918749603545
323,3,000 and,0.0003642831458218623
324,1,000 as,0.0003650320455281586
324,2,000,0.0003521413353620813
324,3,000 and,0.00029998703371290366
325,1,000 as,0.000372177826052612
325,2,000 and,0.00035293227309883356
325,3,000,0.0003221616165312079
326,1,000 as,0.0004506460448655242
326,2,000,0.0003910556879175939
326,3,000 and,0.00035170847141561846
327,1,000 and,0.0004378096261186067
327,2,000 as,0.00035452860369315206
327,3,000,0.000316853103702449
328,1,000 as,0.0003673126630820597
328,2,000 and,0.000352488380756951
328,3,000,0.00032285681227518
329,1,000 as,0.00045182801011001215
329,2,000 and,0.00042155595334151033
329,3,000,0.00038259255043494156
330,1,000 as,0.00045899221884291555
330,2,000,0.000436314485328539
330,3,000 and,0.0003434915768633855
331,1,000,0.0003981409660954787
331,2,000 as,0.0003811899815670933
331,3,000 and,0.0003240959359442047
332,1,000 as,0.0003965494550234019
332,2,000 and,0.0003622782795871491
332,3,000,0.0003495642838479427
333,1,000 as,0.00048274470248430815
333,2,000,0.0004424100412196007
333,3,000 and,0.0004005083206193588
334,1,000 as,0.00044933561660234094
334,2,000 and,0.00042617612281224915
334,3,000,0.00040597406704215175
335,1,000 as,0.0003697597697198238
335,2,000,0.0003585584716714017
335,3,000 and,0.00032704620593136565
336,1,000 as,0.00036668262473574297
336,2,000,0.0003534251913806712
336,3,000 and,0.00034715347958222414
337,1,000 as,0.0004990999476158348
337,2,000,0.00043165419989640754
337,3,000 and,0.00040065167414746975
338,1,000 as,0.0003813506382981703
338,2,000,0.0003456954246724803
338,3,000 and,0.00032930913740088105
339,1,000 as,0.0003988712045083576
339,2,000,0.0003348734032528121
339,3,000 and,0.0003298833562682511
340,1,000 as,0.0003779240535822022
340,2,000,0.0003254348528954971
340,3,000 and,0.00032211519306137867
341,1,000 as,0.00036580875905535147
341,2,000 and,0.0003357820943055747
341,3,000,0.0003032372915524928
342,1,000 and,0.0003906465441828141
342,2,000 as,0.0003564111407655185
342,3,000,0.00034858880842682737
343,1,000 as,0.0003810831392423805
343,2,000,0.00033260079663980535
343,3,000 and,0.00032193265318351306
344,1,000 as,0.00041770437041476106
344,2,000,0.0003465524921369246
344,3,000 and,0.0003138805588918008
345,1,000 as,0.0004224758009377589
345,2,000 and,0.0003289215052385744
345,3,000,0.00031539888175380733
346,1,000 as,0.00041806765622639337
346,2,000 and,0.0003644480159870726
346,3,000,0.0003474588441000291
347,1,000 as,0.00037209435885216533
347,2,000,0.0003704804853736215
347,3,000 and,0.0003164733545131686
348,1,000 as,0.0004768440249582323
348,2,000,0.0004038065974207661
348,3,000 and,0.00039052497045344563
349,1,000 as,0.00043843419978164747
349,2,000,0.0003797590404352352
349,3,000 and,0.00035423921685821423
350,1,000 as,0.00036393713652264556
350,2,000 and,0.0003503729254837156
350,3,000,0.00034835844971218633
351,1,000 as,0.00039255892595424974
351,2,000,0.0003275452982490154
351,3,000 and,0.00031711945890677335
352,1,000 as,0.00043135851435023657
352,2,000,0.00036707870446458954
352,3,000 and,0.00035403281869325886
353,1,000 as,0.00042843535185250277
353,2,000,0.00033960623357557024
353,3,000 and,0.00031435667162770783
354,1,000 as,0.0003686446567666543
354,2,000,0.00033229222422109794
354,3,000 and,0.00031270983379807685
355,1,000 as,0.0003592254083823682
355,2,000,0.00029628230691793213
355,3,000 and,0.00027179869501440623
356,1,000 as,0.000359564809455503
356,2,000 and,0.0003463170911004159
356,3,000,0.00034493173740190585
357,1,000 as,0.00043416719784904173
357,2,000 and,0.0003733205474184841
357,3,000,0.00036706631777054906
358,1,000 as,0.0004165644665396834
358,2,000 and,0.00036935348362990083
358,3,000,0.0003158481902837693
359,1,000,0.000399438614814653
359,2,000 as,0.0003651938879285269
359,3,000 and,0.00034374685183366824
360,1,000 as,0.00041777244634481317
360,2,000,0.0003987041724870598
360,3,000 and,0.0003479549217565434
361,1,000 as,0.0005036551770924468
361,2,000,0.00047334748895827723
361,3,000 and,0.0004090364109916973
362,1,000 as,0.00037606168697604237
362,2,000 and,0.0003093697576693659
362,3,000,0.00029891921532877394
363,1,000 as,0.0003734347073925297
363,2,000,0.00035155816950128803
363,3,000 and,0.00034074059174723793
364,1,000 as,0.0004544266491901097
364,2,000 and,0.0004199582103807591
364,3,000,0.0003535240540796463
365,1,000 and,0.00036834994981151814
365,2,000 as,0.00033722307472315273
365,3,000,0.0002940432720696533
366,1,000 as,0.0003582903358621352
366,2,000 and,0.0003447373083408536
366,3,000,0.00024575006336919155
367,1,000 as,0.0004233933844199699
367,2,000,0.0003787515527763001
367,3,000 and,0.000346443382029849
368,1,000,0.00041717707978641117
368,2,000 as,0.00041709978941531023
368,3,000 and,0.0003711430985603277
369,1,000 as,0.0004029546638228197
369,2,000,0.00035279965625696386
369,3,000 and,0.000343239855478667
370,1,000 as,0.000433872478229011
370,2,000,0.00037108873508127314
370,3,000 and,0.0003609991955593114
371,1,000 as,0.0004274144847684952
371,2,000 and,0.0004056753533237372
371,3,000,0.0003668503998724069
372,1,000 as,0.00040339888272642843
372,2,000,0.0003308143091918221
372,3,000 and,0.00031905358368657886
373,1,000 as,0.0003682441894453762
373,2,000 and,0.00030453364844660236
373,3,000,0.00027822545228820277
374,1,000 as,0.0004384638596326136
374,2,000,0.0003580035341836683
374,3,000 and,0.0003504166306020295
375,1,000 as,0.0004990035405000178
375,2,000 and,0.00038644936931467907
375,3,000,0.0003202703559053576
376,1,000 as,0.0004422916478953619
376,2,000,0.0003658508902463962
376,3,000 and,0.0003320327091165602
377,1,000 as,0.000363295062849093
377,2,000 and,0.00030865082528467756
377,3,000,0.0002800857220430187
378,1,000 as,0.00035697127836344073
378,2,000,0.00032331427338338445
378,3,000 and,0.00031054070218810377
379,1,000 as,0.00043637302116261527
379,2,000,0.0003459113070248176
379,3,000 and,0.0003308363350504939
380,1,000 as,0.00036756729043227704
380,2,000 and,0.00036482184576952574
380,3,000,0.00033910676999753117
381,1,000,0.00035362899951563295
381,2,000 as,0.00032815639400897054
381,3,000 and,0.00030701522161998967
382,1,000 as,0.0005218451931062642
382,2,000,0.00040840023948221705
382,3,000 and,0.00038084422296732746
383,1,000 as,0.0003744720500139602
383,2,000 and,0.0003590261335661014
383,3,000,0.00029471535686532063
384,1,000 as,0.00039222886334960464
384,2,000,0.0003425968236571609
384,3,000 and,0.0003354848488766464
385,1,000 as,0.000355083091459242
385,2,000,0.0002986707216668632
385,3,000 and,0.00028716690180237875
386,1,000 as,0.00045163694983903755
386,2,000 and,0.00041522426600800074
386,3,000,0.0003947897096895872
387,1,000 as,0.00036659606935645576
387,2,000,0.0003199985576860539
387,3,000 and,0.0003086649959610261
388,1,000 as,0.0003900625542100131
388,2,000,0.0003611631630946837
388,3,000 and,0.00032466403333476974
389,1,000 and,0.0003909695377712406
389,2,000 as,0.00035318563517633633
389,3,000,0.00034618003587667145
390,1,000 as,0.00036174894006686594
390,2,000,0.0003371754353595676
390,3,000 and,0.00033534077666606365
391,1,000 and,0.00036697424100555736
391,2,000 as,0.000354912972511197
391,3,000,0.0003217311240696421
392,1,000 as,0.00037275309564332684
392,2,000 and,0.00036740993522010857
392,3,000,0.0002876380489714161
393,1,000 as,0.0005246593248639654
393,2,000 and,0.00039814678257784854
393,3,000,0.0003092272012438633
394,1,000 and,0.0003337321376000196
394,2,000 as,0.0003076160512870968
394,3,000,0.0002854671205156186
395,1,000,0.0003626897876696231
395,2,000 as,0.00033669467295550747
395,3,000 and,0.0003006305373446343
396,1,000 as,0.000489237805045494
396,2,000,0.000432210131565857
396,3,000 and,0.00037699000226871593
397,1,000 as,0.0004596634457977736
397,2,000,0.0004285079612811877
397,3,000 and,0.00037197133672744353
398,1,000 as,0.00039703424656102517
398,2,000 and,0.0003761952073181913
398,3,000,0.0003624516664670267
399,1,000 as,0.000390071681804194
399,2,000,0.00031901096503617407
399,3,000 and,0.0003174463369991191
400,1,000 as,0.00034654348904390855
400,2,000,0.00031753934060788243
400,3,000 and,0.00030835420969144514
401,1,000,0.0005119486560251563
401,2,000 as,0.00047868897490554465
401,3,000 and,0.0004448485529432203
402,1,000 as,0.000455725709394268
402,2,000 and,0.00034848685100320796
402,3,000,0.0003458171794911655
403,1,000 as,0.0004093252358891033
403,2,000 and,0.0003472793936952446
403,3,000,0.00032851729861265545
404,1,000 and,0.0003855009001389827
404,2,000 as,0.0003553846346398582
404,3,000,0.0003491458854569326
405,1,000 as,0.00039513951356390703
405,2,000 and,0.0003616112086104568
405,3,000,0.00034349609657848
406,1,000 as,0.0004439858762459443
406,2,000 and,0.0003596246503703659
406,3,000,0.00035099539398522053
407,1,000 as,0.0005376834722635394
407,2,000,0.0004981923055966171
407,3,000 and,0.00046674203419122887
408,1,000 as,0.0003957913660143107
408,2,000 and,0.00035846402649346954
408,3,000,0.00035301129963142544
409,1,000 as,0.0003487219565616728
409,2,000 and,0.0003124191841082698
409,3,000,0.00028708547356317757
410,1,000,0.0003774104231659954
410,2,000 and,0.0003563044666085845
410,3,000 as,0.0003548368493085135
411,1,000 as,0.0004207242271891328
411,2,000,0.0003759419169815569
411,3,000 and,0.0003533301182315893
412,1,000 as,0.0003482758103968027
412,2,000 and,0.00033618618951073613
412,3,000,0.00029581081476715145
413,1,000 as,0.00038817518945274856
413,2,000 and,0.00031315684253557097
413,3,000,0.00029235066894179814
414,1,000 as,0.00039824095743483796
414,2,000,0.00036981522584643667
414,3,000 and,0.0003373904514142725
415,1,000 as,0.00045730760804520463
415,2,000,0.0003930472468737051
415,3,000 and,0.0003877337640685078
416,1,000 as,0.0003790082400316732
416,2,000,0.00035146269384682784
416,3,000 and,0.0003100893468313721
417,1,000,0.0004094362081494687
417,2,000 as,0.00039775368138194835
417,3,000 and,0.0003790323213047736
418,1,000,0.00034371282865313697
418,2,000 as,0.0003435633529045507
418,3,000 and,0.00032006003512733295
419,1,000 as,0.0004979902312542757
419,2,000 and,0.00037879413800615957
419,3,000,0.00036110224986707557
420,1,000 as,0.0004108374632288305
420,2,000,0.00036898611816950285
420,3,000 and,0.00035676941394029865
421,1,000 as,0.0004004865560573515
421,2,000,0.00038024763029922515
421,3,000 and,0.0003435432300698551
422,1,000 as,0.0005535477121055391
422,2,000,0.0004320215619918514
422,3,000 and,0.00039737765368404724
423,1,000 as,0.0004392653633820491
423,2,000,0.000428037614946556
423,3,000 and,0.00036086884723916335
424,1,000 as,0.0003804871043825022
424,2,000 and,0.0003717846567344515
424,3,000,0.0003293536047555062
425,1,000 as,0.00041801584119188984
425,2,000,0.00033217882029851903
425,3,000 and,0.0003284966254778396
426,1,000 as,0.0003541890825094318
426,2,000 and,0.00033286062263219237
426,3,000,0.0003326527204891497
427,1,000 as,0.00046402018758111995
427,2,000,0.0003652088359134933
427,3,000 and,0.00035387803584486317
428,1,000 and,0.00043616276849615146
428,2,000 as,0.0004028569501564327
428,3,000,0.00030854322857664957
429,1,000 and,0.00031621799567741523
429,2,000 as,0.0003007020974545506
429,3,000,0.0002669203752176055
430,1,000 as,0.00043586915413816265
430,2,000 and,0.0003833552552341406
430,3,000,0.00033969272252263113
431,1,000,0.0003840180430305032
431,2,000 as,0.0003675129918865533
431,3,000 and,0.00036672334357257464
432,1,000 as,0.00041050432273503104
432,2,000 and,0.00031953445561802595
432,3,000,0.0003141747807449583
433,1,000,0.0004045393149486952
433,2,000 as,0.0003890653502778202
433,3,000 and,0.00035153848033590656
434,1,000 as,0.0003645794806559921
434,2,000,0.00031610176974273434
434,3,000 and,0.0003128889521244534
435,1,000 and,0.00037830630662938114
435,2,000 as,0.00033748053101058086
435,3,000,0.000305851464859172
436,1,000 as,0.0004943676005176998
436,2,000 and,0.00042788703474885067
436,3,000,0.0003868006256508589
437,1,000 as,0.0004668524751031986
437,2,000,0.0004205277746592409
437,3,000 and,0.0003934937316991411
438,1,000,0.0004148982445240685
438,2,000 as,0.00037953616633762735
438,3,000 and,0.0003570985068520231
439,1,000 as,0.0004532907681756996
439,2,000 and,0.00039217223598309226
439,3,000,0.00029143116455124875
440,1,000 as,0.0003859050577613534
440,2,000,0.0003569900867969516
440,3,000 and,0.0003126083917108466
441,1,000 as,0.00038380506500052344
441,2,000,0.0003572662575597964
441,3,000 and,0.0003333128460121883
442,1,000 as,0.0003530021380172646
442,2,000,0.0003005593040035979
442,3,000 and,0.0002921188858076631
443,1,000 as,0.00040871442627799686
443,2,000,0.0004054342253428242
443,3,000 and,0.00032081675110088307
444,1,000,0.00044378827829616316
444,2,000 as,0.00040998347262545575
444,3,000 and,0.000385886980100071
445,1,000 as,0.000361531635353362
445,2,000 and,0.00031780651835755996
445,3,000,0.00031444991452180004
446,1,000 as,0.0004060834095096814
446,2,000,0.0003572997920326872
446,3,000 and,0.000321492858963979
447,1,000 as,0.0004755853808893828
447,2,000,0.00039279326198233915
447,3,000 and,0.0003910026467313157
448,1,000,0.00040541890615211434
448,2,000 as,0.00039603048206841287
448,3,000 and,0.0003450381844416806
449,1,000 as,0.00043730972081911683
449,2,000,0.00035415137928678983
449,3,000 and,0.0003174462835890151
450,1,000 as,0.0004543101579326198
450,2,000,0.00039608413615668857
450,3,000 and,0.00033565946945941365
451,1,000 as,0.0004112430289150483
451,2,000,0.00035142976597506425
451,3,000 and,0.0003408629000271108
452,1,000 as,0.00038587290866740775
452,2,000 and,0.0003498010271049655
452,3,000,0.0003093665972765053
453,1,000 as,0.00043306443521569555
453,2,000 and,0.0003556531665727773
453,3,000,0.0003102220978583329
454,1,000 as,0.0003473612852768524
454,2,000,0.00033116594725773906
454,3,000 and,0.00033101090185615694
455,1,000,0.00041207522255323894
455,2,000 as,0.00039316211624750794
455,3,000 and,0.00031358174402338506
456,1,000 as,0.0004942628753352973
456,2,000,0.0004230106409285061
456,3,000 and,0.00039076314624527097
457,1,000 as,0.00043560006229377074
457,2,000 and,0.0003725571558684632
457,3,000,0.0003581195194955784
458,1,000 as,0.00048380745127703635
458,2,000,0.0004535209844805075
458,3,000 and,0.0003996036866944489
459,1,000 as,0.0003634687801044139
459,2,000 and,0.00034181148713392594
459,3,000,0.0002959240315666368
460,1,000 as,0.0004326487040440187
460,2,000,0.0004223151008783817
460,3,000 and,0.0003568883290631372
461,1,000 as,0.0003390568666051993
461,2,000,0.00033070048544167873
461,3,000 and,0.00032943637452812196
462,1,000 as,0.0004682356596492361
462,2,000 and,0.00038865220346004896
462,3,000,0.0003690494132619804
463,1,000 as,0.00045568317827250556
463,2,000,0.0004230686367824094
463,3,000 and,0.00035594314851564103
464,1,000 as,0.0004086207622013826
464,2,000 and,0.00032195603435766356
464,3,000,0.0003196790741285501
465,1,000 as,0.0003567306055302963
465,2,000 and,0.0002929194492122821
465,3,000,0.00029254241587191635
466,1,000,0.00044373567045021033
466,2,000 as,0.00040500921992211547
466,3,000 and,0.00036620200928772206
467,1,000 as,0.00042420797965636836
467,2,000 and,0.00036488027196577145
467,3,000,0.0003337656095441362
468,1,000 as,0.0004184278932977203
468,2,000 and,0.00037314678604321075
468,3,000,0.00037195212093045347
469,1,000 as,0.0003594071869703248
469,2,000,0.0003470308390210982
469,3,000 and,0.00029262500777517056
470,1,000,0.0003637127634412045
470,2,000 as,0.0003399023777605115
470,3,000 and,0.00031428263557089326
471,1,000 as,0.0003515297809926151
471,2,000,0.00033269670180334406
471,3,000 and,0.0002784917020323648
472,1,000 and,0.0003410090640391111
472,2,000 as,0.0003301569355007375
472,3,000,0.0003145024439142345
473,1,000,0.00042239054067254024
473,2,000 as,0.00039503282218391944
473,3,000 and,0.0003285705458153926
474,1,000,0.00041586450599231706
474,2,000 as,0.00039501518716086046
474,3,000 and,0.00035496095144146926
475,1,000,0.00042305564952441964
475,2,000 as,0.0004060189818302305
475,3,000 and,0.00034672800603293476
476,1,000,0.0003897068946665523
476,2,000 as,0.0003428062720841477
476,3,000 and,0.00032512190685648237
477,1,000,0.0005543133794859902
477,2,000 as,0.00044636006629886367
477,3,000 and,0.00038320326345834155
478,1,000,0.0004493042800776397
478,2,000 as,0.0004187339106343098
478,3,000 and,0.00036382258796495686
479,1,000 and,0.000344530179625588
479,2,000,0.0003419774168967274
479,3,000 as,0.00033209893227455624
480,1,000,0.0004429662869983885
480,2,000 as,0.00040533823628228854
480,3,000 and,0.00037305975395745937
481,1,000 as,0.0003989021573998932
481,2,000 and,0.00032690192041943603
481,3,000,0.00032370635912625813
482,1,000,0.0004788904926502818
482,2,000 as,0.0004473254409492075
482,3,000 and,0.0003591275379265424
483,1,000 as,0.0005009587571312159
483,2,000 and,0.00039668446550198436
483,3,000,0.00037129714256061656
484,1,000 and,0.0003959780511106508
484,2,000 as,0.00032188233190190657
484,3,000,0.0003114684438009004
485,1,000 and,0.0003344829005094107
485,2,000 as,0.0003268137090464726
485,3,000,0.00031280056267263934
486,1,000 as,0.0003551652471430144
486,2,000,0.00032024437736981836
486,3,000 and,0.0002971397008403619
487,1,000 as,0.00038350115475626305
487,2,000,0.00037737545664608325
487,3,000 and,0.0003671293407176006
488,1,000,0.00038395248190761273
488,2,000 as,0.0003732021935012524
488,3,000 and,0.0003030465000563142
489,1,000 as,0.00038393988958153704
489,2,000,0.00032783692078524706
489,3,000 and,0.0003064784556874641
490,1,000 as,0.0003904436898771681
490,2,000,0.00033539774108315814
490,3,000 and,0.000322282260128148
491,1,000,0.0003969230204545233
491,2,000 as,0.00039043102034909204
491,3,000 and,0.000329647161009107
492,1,000,0.000386025611090354
492,2,000 as,0.00035402157512164697
492,3,000 and,0.0002996474069308223
493,1,000 as,0.0004198651040161777
493,2,000,0.00039945255557975826
493,3,000 and,0.00032069287600977803
494,1,000 as,0.0004033884775641213
494,2,000,0.0003736218192143737
494,3,000 and,0.00033322344126776154
495,1,000 as,0.0003719177445249711
495,2,000,0.0003554495775509852
495,3,000 and,0.0003225313001609398
496,1,000 as,0.00040946628469287066
496,2,000 and,0.00039212953234366905
496,3,000,0.00038437796046126134
497,1,000,0.00046316240096993253
497,2,000 as,0.0004385043520100136
497,3,000 and,0.00032479954584681026
498,1,000 as,0.00046546863606706444
498,2,000,0.0004177481736627041
498,3,000 and,0.0003817633111612051
499,1,000 as,0.0003694528601282135
499,2,000,0.00033260280689133823
499,3,000 and,0.0003282539183754506
500,1,000 and,0.00044185886833717956
500,2,000 as,0.0003659099419176099
500,3,000,0.0003145216758193269
501,1,000 as,0.00034998998904706125
501,2,000,0.00031875221613415804
501,3,000 and,0.0002951929499997307
502,1,000 as,0.0004362311360593785
502,2,000,0.0003714223748567944
502,3,000 and,0.00035279094855537944
503,1,000 as,0.0004544700298342914
503,2,000,0.0004158889505225675
503,3,000 and,0.0003485801760739905
504,1,000 as,0.0004261410983628275
504,2,000,0.00035378164574484297
504,3,000 and,0.0003337921959742436
505,1,000,0.0004365523996693953
505,2,000 as,0.00040279072905050886
505,3,000 and,0.000323228872821724
506,1,000,0.0004309510704217391
506,2,000 as,0.00041511534374810667
506,3,000 and,0.00033434389221229425
507,1,000 as,0.00036183264673689573
507,2,000,0.00032373352439760914
507,3,000 and,0.00032173580952782435
508,1,000 as,0.00039427051263048364
508,2,000,0.0003365353128434526
508,3,000 and,0.0003298290461531048
509,1,000 as,0.0004117098109931525
509,2,000,0.00039728534468102774
509,3,000 and,0.0003442705929060229
510,1,000 as,0.0004395562911100067
510,2,000,0.0004071288521422004
510,3,000 and,0.0003441122044832971
511,1,000 as,0.0003646562436138131
511,2,000 and,0.0003495637461161057
511,3,000,0.0003155652045120526
512,1,000 as,0.0003960734056806362
512,2,000 and,0.00035477728520679353
512,3,000,0.0003085927562951587
513,1,000 as,0.00039333730475916545
513,2,000,0.00034270091417468385
513,3,000 and,0.0003119957337228647
514,1,000 as,0.0003833744566008486
514,2,000,0.00037372319394318764
514,3,000 and,0.00032874432819319583
515,1,000 as,0.0003987376349309871
515,2,000 and,0.0003571338395640632
515,3,000,0.0003453322857814417
516,1,000 and,0.0003787181460221307
516,2,000 as,0.00034456988634369535
516,3,000,0.0002983816280334178
517,1,000,0.00039198529664231246
517,2,000 as,0.0003863304793447438
517,3,000 and,0.00031430590544655174
518,1,000 as,0.00040764297839093326
518,2,000,0.00039570356864281753
518,3,000 and,0.00034088213256094424
519,1,000 as,0.00043347465060578197
519,2,000,0.00038253218225613704
519,3,000 and,0.00035731545415340036
520,1,000 as,0.00039201242656767204
520,2,000,0.00038088520361443534
520,3,000 and,0.00032940626896005775
521,1,000 as,0.0004292920115782605
521,2,000 and,0.0003778800216655408
521,3,000,0.0003628784740253164
522,1,000 as,0.0004447554050272225
522,2,000 and,0.0004044429301670601
522,3,000,0.00029940158583685226
523,1,000,0.000400517981843124
523,2,000 and,0.00038473469946132265
523,3,000 as,0.00035333007629046755
524,1,000 as,0.000400329958079775
524,2,000,0.0003386089457576219
524,3,000 and,0.00032760669515208377
525,1,000 as,0.00039986049499230673
525,2,000,0.00033677035226963394
525,3,000 and,0.00029960309544211467
526,1,000 as,0.00033097595276673634
526,2,000,0.00031864877245081776
526,3,000 and,0.00029621524028471596
527,1,000 as,0.00037109410794805976
527,2,000,0.00033226570449700716
527,3,000 and,0.0003113939329248147
528,1,000 as,0.00033477607411728475
528,2,000 and,0.00030499004045712646
528,3,000,0.0002762723845245141
529,1,000,0.00045678695830228555
529,2,000 as,0.0004556324982678217
529,3,000 and,0.00036046509067889573
530,1,000 as,0.0003805099084690924
530,2,000 and,0.0003487697754001536
530,3,000,0.0003407324442666829
531,1,000 as,0.0003565775405323536
531,2,000,0.00033660354709660325
531,3,000 and,0.00029473826304032835
532,1,000 as,0.00033516786928746795
532,2,000 and,0.00032828382423806405
532,3,000,0.0002882322285429169
533,1,000,0.0004099608252217902
533,2,000 as,0.00038524110466763294
533,3,000 and,0.0003357463672842627
534,1,000 as,0.00045638736034941073
534,2,000,0.0004210659425044513
534,3,000 and,0.0003576307750812415
535,1,000 as,0.00036043057562609054
535,2,000,0.000348826229198179
535,3,000 and,0.00032808852392085796
536,1,000 as,0.00038187346686264817
536,2,000 and,0.00030207936429720386
536,3,000,0.00029281480750047823
537,1,000 as,0.00039526599028790073
537,2,000 and,0.0003500716349928639
537,3,000,0.0003337712287572243
538,1,000 as,0.000510138230698093
538,2,000 and,0.00040693294298312874
538,3,000,0.0003974834038796682
