class,rank,token,mean_abs_shap
1,43,stocks,0.015415874905722878
1,44,gains,0.015035578292503245
1,45,look,0.014934764364915467
1,46,wall,0.014686360261674537
1,47,13,0.014191739344471275
1,48,2024,0.014051816038016415
1,49,wall street,0.013972506275283687
1,50,investor,0.013961755503213834
1,51,street estimates,0.013800011782037644
1,52,year ago,0.01359005970166102
1,53,performed,0.013346748215446808
1,54,sense,0.013218722390634366
1,55,500,0.013150471611318158
1,56,land,0.012934210738195564
1,57,futures,0.012645606486902584
1,58,performed quarter,0.011616278792677385
1,59,estimates year,0.011616278792677385
1,60,compare wall,0.011530684808499506
1,61,metrics compare,0.011530684808499506
1,62,tech,0.011387356373041316
1,63,compared,0.011147615231264178
1,64,netflix nflx,0.011002571899035613
1,65,growth,0.010696420697989433
1,66,tariff,0.010685643272772046
1,67,amid,0.01041121990402888
1,68,trading,0.00995212617035314
1,69,ended december,0.009790389920337927
1,70,conference 13,0.00968299020556405
1,71,business performed,0.009296048604182003
1,72,sense business,0.009296048604182003
1,73,trade,0.009282782527945847
1,74,q4 earnings,0.008327505063370934
1,75,participantsrichard,0.008097164761154626
1,76,etcompany participantsrichard,0.008097164761154626
1,77,announces,0.008066286112953003
1,78,2024 worth,0.008041199957465488
1,79,losses,0.007940027573266823
1,80,line numbers,0.007793077262692618
1,81,ago values,0.007793077262692618
1,82,looking key,0.007793077262692618
1,83,values,0.007793077262692618
1,84,worth looking,0.007793077262692618
1,85,best,0.00778662496701909
1,86,know,0.007307317326635319
1,87,line,0.007097107803133371
1,88,markets,0.007073509510136342
1,89,investors,0.007065071367494458
1,90,look key,0.006998649078797243
1,91,business,0.006564396323073898
1,92,day,0.006157519007779139
1,93,offering,0.006003534124335326
1,94,uncertainty,0.005762453310896203
1,95,cramer,0.005495235157603751
1,96,major,0.00541211299014552
1,97,compared estimates,0.00532014622775742
1,98,earnings look,0.00532014622775742
1,99,trillion,0.005320054792922581
1,100,oil,0.0053038407998456565
2,1,2025,0.11044282995494797
2,2,q1,0.0782861122772073
2,3,metrics,0.07406878189054457
2,4,earnings,0.06794228378778418
2,5,q1 2025,0.06436172437685936
2,6,key,0.05955910707747284
2,7,transcript,0.05811484211554784
2,8,estimates,0.05729889362115572
2,9,key metrics,0.056352800384317774
2,10,results,0.056134419540986476
2,11,q4,0.04472349529607686
2,12,netflix,0.04456624015134385
2,13,etcompany,0.04362013397102835
2,14,shares,0.042779581855832256
2,15,earnings transcript,0.04022028801965995
2,16,00,0.0388030724531388
2,17,2025 earnings,0.03847486720981794
2,18,investor,0.038310933653862504
2,19,pm etcompany,0.0361031387714636
2,20,worth,0.03465712641209014
2,21,nflx,0.034075551959809686
2,22,december,0.03170853472292583
2,23,2025 results,0.03162381269317975
2,24,conference,0.030401903253900867
2,25,pm,0.029529571221048108
2,26,energy,0.027393504969060165
2,27,land,0.026276469115409727
2,28,quarter ended,0.02489362447720037
2,29,results conference,0.02484072239772472
2,30,looking,0.024644955769638315
2,31,compare,0.023173525204856663
2,32,netflix nflx,0.023047002136942975
2,33,ended,0.022109154614216645
2,34,2025 00,0.021841425744015406
2,35,stock,0.02166254909777378
2,36,nasdaq,0.02031931472223976
2,37,street estimates,0.02026776037889297
2,38,day,0.020083928210375575
2,39,gains,0.01983661881158169
2,40,performed,0.01898250548744736
2,41,december 2024,0.017164138717460524
2,42,00 pm,0.016900360798077062
2,43,year,0.015388684949453193
2,44,growth,0.015255978168468663
2,45,estimates year,0.01394265030040823
2,46,performed quarter,0.01394265030040823
2,47,tariffs,0.01378459289601917
2,48,tariff,0.013754438610793816
2,49,wall,0.013642690167932767
2,50,metrics compare,0.013437874241105376
2,51,compare wall,0.013437874241105376
2,52,metrics line,0.012737833011823392
2,53,ended december,0.011566535634171964
2,54,wall street,0.011292400020687677
2,55,best,0.011287417495249058
2,56,buy,0.01088498695981424
2,57,ahead,0.010747631019276121
2,58,ai,0.010547119102098
2,59,2024,0.010213246056634179
2,60,drops,0.009703313060577326
2,61,interactive,0.009540536007956594
2,62,losses,0.00942609840352749
2,63,tech,0.009324607840594266
2,64,year ago,0.008620769300073494
2,65,numbers,0.008453488034243412
2,66,cramer,0.008450974149920593
2,67,stock market,0.008449931238807992
2,68,trump,0.008429976618546234
2,69,optimism,0.008192762703344026
2,70,street,0.008120330405931943
2,71,compared,0.008109380167235326
2,72,nvidia,0.007947234668772622
2,73,strong,0.007515490535118593
2,74,session,0.00747998605513703
2,75,stocks buy,0.007456594640305654
2,76,compared estimates,0.0074095104290133745
2,77,earnings look,0.0074095104290133745
2,78,business performed,0.007389189874970514
2,79,sense business,0.007389189874970514
2,80,lower,0.006476944288575793
2,81,uncertainty,0.006453482940034359
2,82,fed,0.006446425673213029
2,83,line,0.006412465098165462
2,84,company,0.006410233873861763
2,85,conference 13,0.006179467092391817
2,86,concerns,0.005934777232419089
2,87,jim cramer,0.005930487026199269
2,88,jim,0.005869695281682069
2,89,war,0.005855419667908965
2,90,sense,0.005850244330396727
2,91,trade war,0.005695477237867809
2,92,zero,0.005650855701387092
2,93,10,0.005374031206581186
2,94,positive,0.005287944664627942
2,95,etcompany participantsrichard,0.00518541591777818
2,96,participantsrichard,0.00518541591777818
2,97,good,0.005007263381165774
2,98,economic,0.004999259183237283
2,99,gained,0.004979336509597509
2,100,asx,0.0048109491423352834
